Franchise ID,names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
27,Resident Evil,4/25/2002,66,"Horror, Action, Science Fiction","When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.","Milla Jovovich, Alice, Michelle Rodriguez, Rain Ocampo, Eric Mabius, Matt Addison, James Purefoy, Spence Parks, Martin Crewes, Chad Kaplan, Colin Salmon, James ""One"" Shade, Pasquale Aleardi, J.D. Salinas, Heike Makatsch, Dr. Lisa Addison, Ryan McCluskey, Mr. Grey",Resident Evil, Released, English,35000000,103787401,AU
27,Resident Evil: Apocalypse,10/21/2004,63,"Horror, Action, Science Fiction","As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.","Milla Jovovich, Alice, Sienna Guillory, Jill Valentine, Oded Fehr, Carlos Olivera, Thomas Kretschmann, Major Cain, Sophie Vavasseur, Angela ""Angie"" Ashford, Razaaq Adoti, Sgt. Peyton Wells, Jared Harris, Dr. Ashford, Mike Epps, L.J., Sandrine Holt, Terri Morales",Resident Evil: Apocalypse, Released, English,50000000,125168734,AU
27,Resident Evil: Extinction,10/11/2007,63,"Horror, Action, Science Fiction","Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp.","Milla Jovovich, Alice, Oded Fehr, Carlos Olivera, Ali Larter, Claire Redfield, Iain Glen, Dr. Isaacs, Ashanti, Betty, Christopher Egan, Mikey, Spencer Locke, K-Mart, Matthew Marsden, Slater, Linden Ashby, Chaser",Resident Evil: Extinction, Released, English,45000000,149871103,AU
28,Rise of the Mummy,4/3/2021,54,"Horror, Science Fiction","A group of archaeology students awaken an ancient mummy. After being trapped in a time loop, the only way they can escape, is to defeat the mummy. As the body count rises, it seems the Mummy has to collect the souls of those who woke him to be able to walk the earth - for good.","Abi Casson Thompson, Holly, Arthur Boan, Mark, Amanda-Jade Tyler, Martha, Stephanie Lodge, Grace, Megan Purvis, Jessie, Mya Brown, Kira, Barbara Dabson, Lyne, Antonia Johnstone, Mora, Zuza Tehanu, Tracy",Rise of the Mummy, Released, English,108800000,348600148.4,US
28,The Mummy,6/24/1999,69,"Adventure, Action, Fantasy",Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden loveâ€”along with a curse that guarantees eternal doom upon the world if he is ever awoken.,"Brendan Fraser, Rick O'Connell, Rachel Weisz, Evelyn Carnahan, John Hannah, Jonathan Carnahan, Arnold Vosloo, Imhotep, Patricia VelÃ¡squez, Anck-Su-Namun, Kevin J. O'Connor, Beni Gabor, Jonathan Hyde, Allen Chamberlain, Oded Fehr, Ardeth Bay, Erick Avari, Terence Bey",The Mummy, Released, English,195000000,409953905,AU
28,The Mummy,6/8/2017,55,"Fantasy, Thriller, Action, Adventure, Horror","Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.","Tom Cruise, Nick Morton, Annabelle Wallis, Jennifer Halsey, Sofia Boutella, Ahmanet, Jake Johnson, Chris Vail, Courtney B. Vance, Colonel Greenway, Russell Crowe, Henry Jekyll / Edward Hyde, Marwan Kenzari, Malik, Neil Maskell, Dr. Whemple, Javier Botet, Set",The Mummy, Released, English,195000000,409953905,AU
28,The Mummy Resurrection,1/2/2023,50,Horror,"When an infamous ""cursed"" Egyptian sarcophagus falls into the hands of unscrupulous huckster Everett Randolph, he becomes obsessed with resurrecting the mummified princess held within it.","Carl Wharton, Sykes, Chris Bell, Everett, Marcus Langford, Charlie, Raven Lee, Khenmetptah, Sophie Marlowe, Shelly, Jas Steven Singh, Azaan",The Mummy Resurrection, Released, English,102800000,545695337.6,GB
28,The Mummy Returns,5/10/2001,63,"Adventure, Action, Fantasy","Rick and Evelyn Oâ€™Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion Kingâ€™s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isnâ€™t above kidnapping its new bearer, Alex, to gain control of Anubisâ€™s otherworldly army.","Brendan Fraser, Rick O'Connell, Rachel Weisz, Evelyn O'Connell / Nefertiri, John Hannah, Jonathan Carnahan, Arnold Vosloo, Imhotep, Oded Fehr, Ardeth Bay, Patricia VelÃ¡squez, Meela / Anck-Su-Namun, Freddie Boath, Alex O'Connell, Alun Armstrong, Baltus Hafez, Dwayne Johnson, Mathayus / The Scorpion King",The Mummy Returns, Released, English,98000000,435040395,AU
28,The Mummy: Tomb of the Dragon Emperor,9/11/2008,55,"Adventure, Action, Fantasy","Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.","Brendan Fraser, Rick O'Connell, Jet Li, Han, Maria Bello, Evelyn O'Connell, John Hannah, Jonathan Carnahan, Michelle Yeoh, Zi Yuan, Luke Ford, Alex O'Connell, Isabella Leong, Lin, Anthony Wong, Yang, Russell Wong, Ming Guo",The Mummy: Tomb of the Dragon Emperor, Released, English,175000000,405760225,AU
29,RoboCop,9/17/1987,73,"Action, Thriller, Science Fiction","In a violent, near-apocalyptic Detroit, evil corporation Omni Consumer Products wins a contract from the city government to privatize the police force. To test their crime-eradicating cyborgs, the company leads street cop Alex Murphy into an armed confrontation with crime lord Boddicker so they can use his body to support their untested RoboCop prototype. But when RoboCop learns of the company's nefarious plans, he turns on his masters.","Peter Weller, Officer Alex J. Murphy / RoboCop, Nancy Allen, Officer Anne Lewis, Dan O'Herlihy, The Old Man, Ronny Cox, Dick Jones, Kurtwood Smith, Clarence Boddicker, Miguel Ferrer, Bob Morton, Robert DoQui, Sgt. Warren Reed, Ray Wise, Leon Nash, Felton Perry, Johnson",RoboCop, Released, English,120000000,242981799,AU
29,RoboCop,2/6/2014,58,"Science Fiction, Action","In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy â€“ a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit â€“ is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.","Joel Kinnaman, RoboCop / Alex Murphy, Gary Oldman, Norton, Michael Keaton, Raymond Sellars, Abbie Cornish, Ellen Murphy, Jackie Earle Haley, Maddox, Michael Kenneth Williams, Jack Lewis, Jennifer Ehle, Liz Kline, Jay Baruchel, Pope, Marianne Jean-Baptiste, Karen Dean",RoboCop, Released, English,120000000,242981799,AU
29,RoboCop 2,11/1/1990,59,"Action, Adventure, Crime, Science Fiction, Thriller","After a successful deployment of the Robocop Law Enforcement unit, OCP sees its goal of urban pacification come closer and closer, but as this develops, a new narcotic known as ""Nuke"" invades the streets led by God-delirious leader Cane. As this menace grows, it may prove to be too much for Murphy to handle. OCP tries to replicate the success of the first unit, but ends up with failed prototypes with suicidal issues... until Dr. Faxx, a scientist straying away from OCP's path, uses Cane as the new subject for the Robocop 2 project, a living God.","Peter Weller, RoboCop, Nancy Allen, Officer Anne Lewis, Tom Noonan, Cain, Belinda Bauer, Dr. Juliette Faxx, Willard E. Pugh, Mayor Kuzak, Dan O'Herlihy, The Old Man, Felton Perry, Donald Johnson, Gabriel Damon, Hob, Galyn GÃ¶rg, Angie",RoboCop 2, Released, English,35000000,45681173,AU
29,RoboCop 3,11/5/1993,47,"Action, Adventure, Crime, Science Fiction, Thriller","The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, Robocop must decide where his loyalties lie.","Robert John Burke, Robocop, Nancy Allen, Anne Lewis, Rip Torn, The CEO, John Castle, McDaggett, Jill Hennessy, Dr. Marie Lazarus, CCH Pounder, Bertha, Mako, Kanemitsu, Robert DoQui, Sergeant Reed, Remy Ryan Hernandez, Nikko",RoboCop 3, Released, English,22000000,10696210,US
30,Rocky,3/17/1977,78,"Drama, Romance",An uneducated collector for a Philadelphia loan shark is given a once-in-a-lifetime opportunity to fight against the world heavyweight boxing champion.,"Sylvester Stallone, Robert ""Rocky"" Balboa, Talia Shire, Adrianna ""Adrian"" Pennino, Burt Young, Paulie Pennino, Carl Weathers, Apollo Creed, Burgess Meredith, Mickey Goldmill, Thayer David, George ""Miles"" Jergens, Joe Spinell, Tony Gazzo, Jimmy Gambina, Mike, Bill Baldwin, Fight Announcer",Rocky, Released, English,1000000,225000000,AU
30,Rocky Balboa,2/22/2007,68,Drama,"His Wife is dead and his Son hates him but this old man still has fight in him!  When he loses a highly publicized virtual boxing match to ex-champ Rocky Balboa, reigning heavyweight titleholder Mason Dixon retaliates by challenging Rocky to a nationally televised, 10-round exhibition bout. To the surprise of his son and friends, Rocky agrees to come out of retirement and face an opponent who's faster, stronger, and thirty years his junior.","Sylvester Stallone, Robert ""Rocky"" Balboa, Burt Young, Paulie Pennino, Antonio Tarver, Mason 'The Line' Dixon, Geraldine Hughes, Marie, Milo Ventimiglia, Robert Balboa Jr., Tony Burton, Tony ""Duke"" Evers, A.J. Benza, L.C., James Francis Kelly III, Steps, Lou DiBella, Lou DiBella",Rocky Balboa, Released, English,24000000,156229050,AU
30,Rocky II,11/1/1979,72,Drama,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.","Sylvester Stallone, Robert ""Rocky"" Balboa, Talia Shire, Adrianna ""Adrian"" Balboa, Burt Young, Paulie Pennino, Carl Weathers, Apollo Creed, Burgess Meredith, Mickey Goldmill, Tony Burton, Tony ""Duke"" Evers, Joe Spinell, Tony Gazzo, Leonard Gaines, Agent, Butkus Stallone, Butkus (Rockyâ€™s Dog)",Rocky II, Released, English,7000000,85182160,AU
30,Rocky III,8/12/1982,69,Drama,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring, until Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed for a rematch with Lang.","Sylvester Stallone, Robert ""Rocky"" Balboa, Talia Shire, Adrianna ""Adrian"" Balboa, Burt Young, Paulie Pennino, Carl Weathers, Apollo Creed, Mr. T, Clubber Lang, Burgess Meredith, Mickey Goldmill, Tony Burton, Tony ""Duke"" Evers, Hulk Hogan, Thunderlips, Ian Fried, Rocky Junior",Rocky III, Released, English,17000000,270000000,AU
30,Rocky IV,12/19/1985,71,Drama,"Rocky Balboa proudly holds the world heavyweight boxing championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union.","Sylvester Stallone, Robert ""Rocky"" Balboa, Talia Shire, Adrianna ""Adrian"" Balboa, Burt Young, Paulie Pennino, Carl Weathers, Apollo Creed, Dolph Lundgren, Ivan Drago, Brigitte Nielsen, Ludmilla Vobet Drago, Tony Burton, Tony ""Duke"" Evers, Michael Pataki, Nicoli Koloff, Stu Nahan, Commentator #1",Rocky IV, Released, English,31000000,300473716,AU
30,Rocky V,12/26/1990,58,Drama,"A lifetime of taking shots has ended Rockyâ€™s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.","Sylvester Stallone, Robert ""Rocky"" Balboa, Talia Shire, Adrianna ""Adrian"" Balboa, Burt Young, Paulie Pennino, Richard Gant, George Washington Duke, Tommy Morrison, Tommy 'Machine' Gunn, Sage Stallone, Rocky Balboa Jr., Burgess Meredith, Mickey Goldmill, Tony Burton, Tony ""Duke"" Evers, Jimmy Gambina, Jimmy",Rocky V, Released, English,42000000,119946358,AU
31,Rogue One: A Star Wars Story,12/16/2016,75,"Action, Adventure, Science Fiction",A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,"Felicity Jones, Jyn Erso, Diego Luna, Captain Cassian Andor, Alan Tudyk, K-2SO, Donnie Yen, Chirrut Imwe, Jiang Wen, Baze Malbus, Ben Mendelsohn, Director Orson Krennic, Guy Henry, Grand Moff Tarkin, Forest Whitaker, Saw Gerrera, Riz Ahmed, Bodhi Rook",Rogue One: A Star Wars Story, Released, English,200000000,1055083596,AU
31,Star Wars,10/26/1977,82,"Adventure, Action, Science Fiction",Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"Mark Hamill, Luke Skywalker, Harrison Ford, Han Solo, Carrie Fisher, Princess Leia Organa, Peter Cushing, Grand Moff Tarkin, Alec Guinness, Obi-Wan ""Ben"" Kenobi, Anthony Daniels, C-3PO, Kenny Baker, R2-D2, Peter Mayhew, Chewbacca, David Prowse, Darth Vader (performer)",Star Wars, Released, English,11000000,775398007,AU
31,Star Wars: Episode I - The Phantom Menace,7/16/1999,65,"Adventure, Action, Science Fiction","Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.","Liam Neeson, Qui-Gon Jinn, Ewan McGregor, Obi-Wan Kenobi, Natalie Portman, PadmÃ© Amidala, Jake Lloyd, Anakin Skywalker, Ian McDiarmid, Senator Palpatine, Pernilla August, Shmi Skywalker, Oliver Ford Davies, Governor Sio Bibble, Hugh Quarshie, Captain Panaka, Ahmed Best, Jar Jar Binks",Star Wars: Episode I - The Phantom Menace, Released, English,115000000,924317558,AU
31,Star Wars: Episode II - Attack of the Clones,5/16/2002,65,"Adventure, Action, Science Fiction","Following an assassination attempt on Senator PadmÃ© Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.","Hayden Christensen, Anakin Skywalker, Ewan McGregor, Obi-Wan Kenobi, Natalie Portman, PadmÃ© Amidala, Christopher Lee, Count Dooku, Samuel L. Jackson, Mace Windu, Frank Oz, Yoda (voice), Ian McDiarmid, Chancellor Palpatine, Pernilla August, Shmi Skywalker, Temuera Morrison, Jango Fett / Clone Troopers",Star Wars: Episode II - Attack of the Clones, Released, English,120000000,649398328,AU
31,Star Wars: Episode III - Revenge of the Sith,5/19/2005,74,"Adventure, Action, Science Fiction",The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,"Hayden Christensen, Anakin Skywalker / Darth Vader, Ewan McGregor, Obi-Wan Kenobi, Natalie Portman, PadmÃ© Amidala, Ian McDiarmid, Chancellor Palpatine / Darth Sidious, Samuel L. Jackson, Mace Windu, Jimmy Smits, Senator Bail Organa, Frank Oz, Yoda (voice), Anthony Daniels, C-3PO, Christopher Lee, Count Dooku",Star Wars: Episode III - Revenge of the Sith, Released, English,113000000,850000000,AU
31,Star Wars: The Force Awakens,12/17/2015,73,"Adventure, Action, Science Fiction, Fantasy","Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.","Harrison Ford, Han Solo, Mark Hamill, Luke Skywalker, Carrie Fisher, General Leia Organa, Adam Driver, Kylo Ren / Ben Solo, Daisy Ridley, Rey, John Boyega, Finn, Oscar Isaac, Poe Dameron, Lupita Nyong'o, Maz Kanata, Andy Serkis, Supreme Leader Snoke",Star Wars: The Force Awakens, Released, English,245000000,2068223624,AU
31,Star Wars: The Last Jedi,12/14/2017,68,"Adventure, Action, Science Fiction","Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.","Mark Hamill, Luke Skywalker / Dobbu Scay (voice), Carrie Fisher, General Leia Organa, Adam Driver, Kylo Ren / Ben Solo, Daisy Ridley, Rey, John Boyega, Finn, Oscar Isaac, Poe Dameron, Andy Serkis, Supreme Leader Snoke, Lupita Nyong'o, Maz Kanata, Domhnall Gleeson, General Hux",Star Wars: The Last Jedi, Released, English,200000000,1332698830,AU
31,Star Wars: The Rise of Skywalker,12/19/2019,64,"Adventure, Action, Science Fiction","The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.","Carrie Fisher, General Leia Organa, Mark Hamill, Luke Skywalker, Daisy Ridley, Rey, Adam Driver, Kylo Ren / Ben Solo, John Boyega, Finn, Oscar Isaac, Poe Dameron, Anthony Daniels, C-3PO, Naomi Ackie, Jannah, Domhnall Gleeson, General Hux",Star Wars: The Rise of Skywalker, Released, English,275000000,1072767997,AU
32,Terminator 2: Judgment Day,9/5/1991,81,"Action, Thriller, Science Fiction","Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.","Arnold Schwarzenegger, The Terminator, Linda Hamilton, Sarah Connor, Edward Furlong, John Connor, Robert Patrick, T-1000, Joe Morton, Dr. Miles Bennett Dyson, Earl Boen, Dr. Peter Silberman, S. Epatha Merkerson, Tarissa Dyson, Castulo Guerra, Enrique Salceda, Danny Cooksey, Tim",Terminator 2: Judgment Day, Released, English,100000000,515376182,AU
32,Terminator 3: Rise of the Machines,7/17/2003,61,"Action, Thriller, Science Fiction","It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor â€¦ just like he promised.","Arnold Schwarzenegger, The Terminator, Nick Stahl, John Connor, Claire Danes, Kate Brewster, Kristanna Loken, T-X, Earl Boen, Dr. Peter Silberman, David Andrews, Robert Brewster, Carolyn Hennesy, Rich Woman, Jay Acovone, Cop - Westside Street, Mark Famiglietti, Scott Petersen",Terminator 3: Rise of the Machines, Released, English,170000000,433058296,AU
32,Terminator Genisys,7/1/2015,59,"Science Fiction, Action, Thriller, Adventure","The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.","Arnold Schwarzenegger, Guardian, Jason Clarke, John Connor, Emilia Clarke, Sarah Connor, Jai Courtney, Kyle Reese, J.K. Simmons, O'Brien, Lee Byung-hun, Cop / T-1000, Dayo Okeniyi, Danny Dyson, Matt Smith, Alex, Courtney B. Vance, Miles Dyson",Terminator Genisys, Released, English,155000000,440603537,AU
32,Terminator Salvation,6/4/2009,60,"Action, Science Fiction, Thriller","All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.","Christian Bale, John Connor, Sam Worthington, Marcus Wright, Moon Bloodgood, Blair Williams, Helena Bonham Carter, Serena, Anton Yelchin, Kyle Reese, Common, Barnes, Zach McGowan, Soldier on Osprey, Bryce Dallas Howard, Kate Connor, Jane Alexander, Virginia",Terminator Salvation, Released, English,200000000,365491792,AU
32,Terminator: Dark Fate,10/31/2019,65,"Science Fiction, Action","Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.","Linda Hamilton, Sarah Connor, Arnold Schwarzenegger, T-800 / Carl, Mackenzie Davis, Grace, Natalia Reyes, Daniella ""Dani"" Ramos, Gabriel Luna, Gabriel / REV-9, Diego Boneta, Diego Ramos, Ferran FernÃ¡ndez, Flacco, TristÃ¡n Ulloa, Felipe Gandal, Stephanie Gil, Young Grace (10yrs)",Terminator: Dark Fate, Released, English,185000000,250367666,AU
32,The Terminator,12/20/1984,76,"Action, Thriller, Science Fiction","In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?","Arnold Schwarzenegger, The Terminator, Michael Biehn, Kyle Reese, Linda Hamilton, Sarah Connor, Paul Winfield, Lieutenant Ed Traxler, Lance Henriksen, Detective Vukovich, Rick Rossovich, Matt Buchanan, Bess Motta, Ginger Ventura, Earl Boen, Dr. Peter Silberman, Dick Miller, Pawnshop Clerk",The Terminator, Released, English,6400000,78019031,AU
33,Scream,1/13/2022,67,"Horror, Mystery, Thriller","Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the townâ€™s deadly past.","Melissa Barrera, Sam Carpenter, Mason Gooding, Chad Meeks-Martin, Jenna Ortega, Tara Carpenter, Jack Quaid, Richie Kirsch, Mikey Madison, Amber Freeman, Courteney Cox, Gale Weathers, David Arquette, Dewey Riley, Neve Campbell, Sidney Prescott, Dylan Minnette, Wes Hicks",Scream, Released, English,24000000,138874789,AU
33,Scream,2/13/1997,74,"Crime, Horror, Mystery","After a series of mysterious deaths befalls their small town, an offbeat group of friends become the target of a masked killer.","David Arquette, Dewey Riley, Neve Campbell, Sidney Prescott, Courteney Cox, Gale Weathers, Rose McGowan, Tatum Riley, Matthew Lillard, Stu Macher, Skeet Ulrich, Billy Loomis, Jamie Kennedy, Randy Meeks, W. Earl Brown, Kenny Brown, Liev Schreiber, Cotton Weary",Scream, Released, English,24000000,138874789,AU
33,Scream,1/8/1981,41,"Horror, Mystery","A group of friends on a rafting trip down a river stop in at an old ghost town to spend the night. Soon their rafts disappear, and then they begin to be eliminated one by one by a mysterious killer.","Pepper Martin, Bob, Hank Worden, John, Ethan Wayne, Stan, Woody Strode, Charlie Winters, Alvy Moore, Allen, Ann Bronston, Marion, Gregg Palmer, Ross, Bobby Diamond, Rod, Nancy St. Marie, Adriana",Scream, Released, English,24000000,138874789,US
33,Scream 2,12/12/1997,65,"Horror, Mystery","Away at college, Sidney thought she'd finally put the shocking murders that shattered her life behind her... until a copycat killer begins acting out a real-life sequel.","Neve Campbell, Sidney Prescott, Courteney Cox, Gale Weathers, David Arquette, Dewey Riley, Jerry O'Connell, Derek Feldman, Timothy Olyphant, Mickey Altieri, Jamie Kennedy, Randy Meeks, Laurie Metcalf, Debbie Salt, Elise Neal, Hallie McDaniel, Sarah Michelle Gellar, Cici Cooper",Scream 2, Released, English,24000000,172363301,US
33,Scream 3,3/23/2000,60,"Horror, Mystery","While Sidney lives in safely guarded seclusion, bodies begin dropping around the Hollywood set of STAB 3, the latest movie based on the gruesome Woodsboro killings.","David Arquette, Dewey Riley, Neve Campbell, Sidney Prescott, Courteney Cox, Gale Weathers, Patrick Dempsey, Mark Kincaid, Scott Foley, Roman Bridger, Lance Henriksen, John Milton, Matt Keeslar, Tom Prinze, Jenny McCarthy-Wahlberg, Sarah Darling, Emily Mortimer, Angelina Tyler",Scream 3, Released, English,40000000,161838076,AU
33,Scream 4,4/13/2011,64,"Horror, Mystery","Sidney returns home to Woodsboro on the last stop of her book tour, which brings about the return of Ghost Face and puts her family, friends, and the whole town in danger.","David Arquette, Dewey Riley, Neve Campbell, Sidney Prescott, Courteney Cox, Gale Weathers, Emma Roberts, Jill Roberts, Hayden Panettiere, Kirby Reed, Anthony Anderson, Perkins, Adam Brody, Hoss, Rory Culkin, Charlie Walker, Mary McDonnell, Kate Roberts",Scream 4, Released, English,40000000,95989590,AU
33,Scream VI,3/9/2023,73,"Horror, Mystery, Thriller","Following the latest Ghostface killings, the four survivors leave Woodsboro behind and start a fresh chapter.","Melissa Barrera, Sam Carpenter, Jenna Ortega, Tara Carpenter, Jasmin Savoy Brown, Mindy Meeks-Martin, Mason Gooding, Chad Meeks-Martin, Roger Jackson, ""The Voice"" (voice), Courteney Cox, Gale Weathers, Dermot Mulroney, Detective Bailey, Jack Champion, Ethan Landry, Josh Segarra, Danny Brackett",Scream VI, Released, English,35000000,167273149,AU
34,Shrek,6/21/2001,77,"Animation, Comedy, Fantasy, Adventure, Family","It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.","Mike Myers, Shrek (voice), Eddie Murphy, Donkey (voice), Cameron Diaz, Princess Fiona (voice), John Lithgow, Lord Farquaad (voice), Vincent Cassel, Monsieur Hood (voice), Peter Dennis, Ogre Hunter (voice), Clive Pearse, Ogre Hunter (voice), Jim Cummings, Captain of Guards (voice), Bobby Block, Baby Bear (voice)",Shrek, Released, English,50000000,491812794,AU
34,Shrek 2,6/17/2004,72,"Animation, Family, Comedy, Fantasy, Adventure, Romance","Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.","Mike Myers, Shrek (voice), Eddie Murphy, Donkey (voice), Cameron Diaz, Princess Fiona (voice), Julie Andrews, Queen Lillian (voice), Antonio Banderas, Puss in Boots (voice), John Cleese, King Harold (voice), Rupert Everett, Prince Charming (voice), Jennifer Saunders, Fairy Godmother (voice), Aron Warner, Wolf (voice)",Shrek 2, Released, English,70000000,935253978,AU
34,Shrek Forever After,7/2/2010,63,"Comedy, Adventure, Fantasy, Animation, Family","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Awayâ€”where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never metâ€”he sets out to restore his world and reclaim his true love.","Mike Myers, Shrek (voice), Eddie Murphy, Donkey (voice), Cameron Diaz, Princess Fiona (voice), Antonio Banderas, Puss in Boots (voice), Walt Dohrn, Rumpelstiltskin / Priest / Krekraw Ogre (voice), Julie Andrews, Queen Lillian (voice), John Cleese, King Harold (voice), Jon Hamm, Brogan (voice), Jane Lynch, Gretched (voice)",Shrek Forever After, Released, English,165000000,756244673,AU
34,Shrek the Third,6/7/2007,63,"Fantasy, Adventure, Animation, Comedy, Family","The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","Mike Myers, Shrek (voice), Eddie Murphy, Donkey (voice), Cameron Diaz, Princess Fiona (voice), Antonio Banderas, Puss in Boots (voice), Julie Andrews, Queen Lillian (voice), John Cleese, King Harold (voice), Rupert Everett, Prince Charming (voice), Eric Idle, Merlin (voice), Justin Timberlake, Prince Artie (voice)",Shrek the Third, Released, English,160000000,807330936,AU
